faction_id|name|id|cost|detachment|detachment_id|upgrade|legend|description|support_leader|
AE|Phoenix Gem|000009899002|35|Warhost|000001017|false|Aeldari myth tells how Isha once drew down the heat of a hundred stars into a glittering gem to save Asuryan. The Phoenix Gem is the only surviving fragment of this ancient stone and retains the power to return life to the fallen.|Asuryani model only. The first time the bearer is destroyed, remove it from play, then, at the end of the phase, roll one D6: on a 2+, set the bearer back up on the battlefield as close as possible to where it was destroyed and not within Engagement Range of one or more enemy units, with its full wounds remaining.||
AE|Firstdrawn Blade|000009903002|10|Windrider Host|000001018|false|Those who lead the Windrider Hosts do so from the front, embodying the first of the Swords of Vaul drawn in wrath.|Asuryani Mounted model only. Models in the bearer’s unit have the Scouts 9" ability.||
AE|A Foot in the Future|000011044002|15|Fateful Performance|000001201|false|Flowing like starlight across the field of battle, this warrior‑artiste leads their chorus in a dance whose speed peaks as they surge into the foe.|TROUPE MASTER model only. This unit can re-roll charge rolls||
AE|Runes of Sanctuary (Psychic)|000009325002|0|Khaine’s Arrow|000000919|false|Before battle was even joined the runes were cast, and this forces safest and truest passage through their foes predicted then committed to heart.|PSYKER model only. Once per turn, in your opponents Shooting phase, when a friendly <span class="kwb">AELDARI</span> unit within 9" of and visible to the bearer is selected as the target of a ranged attack, the bearer can use this Enhancement. If it does, until the end of the phase, each time an attack targets that friendly <span class="kwb">AELDARI</span> unit, worsen the Armour Penetration characteristic of that attack by 1.||
AE|Cegorach’s Coil|000009915002|25|Ghosts of the Webway|000001021|false|This vicious monofilament lariat unspools from its wielder’s gauntlet in a heartbeat, lashing through the foe before retracting as they tumble into bloody chunks.|Troupe Master model only. Each time the bearer’s unit ends a Charge move, select one enemy unit within Engagement Range of the bearer’s unit, then roll one D6 for each model in the bearer’s unit that is within Engagement Range of that enemy unit: for each 4+, that enemy unit suffers 1 mortal wound (to a maximum of 6 mortal wounds).||
AE|Grace of Khaine|000009334002|0|Protector Host|000000920|false|Fighting with lethal agility and perfect balance, this warrior places their every blow to inflict the maximum damage and scythe their enemies' every defence.|Each time the bearer makes an attack, re-roll a Hit roll of 1, re-roll a Wound roll of 1 and re-roll a Damage roll of 1.||
AE|Light of Clarity|000009907002|30|Spirit Conclave|000001019|false|The mind of this Spiritseer shines with psychic illumination, burning away the veils that cloud the senses of the dead.|Spiritseer model only. In your Command phase, select one friendly Wraith Construct unit within 12" of the bearer. Until the start of your next Command phase, add 1 to the Objective Control characteristic of <span class="kwb">INFANTRY</span> models in that unit and add 3 to the Objective Control characteristic of <span class="kwb">MONSTER</span> models in that unit.||
AE|Spirit Stone of Raelyth|000009769002|20|Armoured Warhost|000000990|false|This spirit stone contains the essence of Bonesinger Raelyth. Those Asuryani psykers who bear this item to battle can draw upon the fallen artisan’s talents.|AELDARI PSYKER model only.<br><ul><li>While this model is within 3" of a friendly AELDARI VEHICLE unit, this model has Lone Operative.</li><li>In your Movement phase, at the start or end of this unit’s move, you can select one friendly <span class="kwb">AELDARI</span> <span class="kwb">VEHICLE</span> model within 3" of this model. That <span class="kwb">VEHICLE</span> model heals D3 wounds.</li></ul>||
AE|Gaze of Ynnead|000009919002|15|Devoted of Ynnead|000001022|false|This psychic executioner projects the extinguishing will of the Aeldari death god into the minds of the fc reducing them to ashen grey husks in moments.|Farseer model only. The bearer’s Eldritch Storm weapon has the [devastating wounds] ability.||
AE|Aspect of Murder|000009927002|15|Aspect Host|000001024|false|Khaine is a murderous deity, and many of his aspects channel this element of his nature to some degree. Combining these teachings renders this warrior a truly fearsome assassin.|Autarch or Autarch Wayleaper model only. Add 1 to the Damage characteristic of melee weapons equipped by the bearer, and those weapons have the [precision] ability.||
AE|Craftworld’s Champion|000009911002|25|Guardian Battlehost|000001020|false|Appointed as the mastermind behind the defence of an entire craftworld, this warrior will hold vital ground at all costs.|Asuryani model only. The bearer has an Objective Control characteristic of 5.||
AE|Shadowfall Masks|000011052002|15|Twilight Flickers|000001203|true|These nightmarish masks torment the enemy with a psychoresponsive bombardment laced through the murk generated by the wearers’ holofields. The confusing distortion leaves enemies vulnerable to the blades that suddenly spear from the terrifying gloom.|TROUPE unit only. This unit has Fights First.||
AE|Camouflaged Snipers|000011048002|10|Path of the Outcast|000001202|true|Aeldari Rangers rely upon fieldcraft and marksmanship to defeat their foes. They conceal themselves so expertly that even the act of firing upon the enemy does not reveal their precise location.|RANGERS unit only. This unit’s ranged attacks do not prevent this unit from being hidden.||
AE|Pirate Prince|000010699002|15|Eldritch Raiders|000001135|false|Yriel’s speed, both of thought and action, ensures that he remains one step ahead of his opponents at all times.|Prince Yriel unit only. Each time you spend a Battle Focus token to enable this unit to perform an Agile Manoeuvre, roll one D6: on a 3+, you gain 1 Battle Focus token.||
AE|Weavers’ Wail|000010649003|20|Serpent’s Brood|000001124|false|A cruel weapon more often kept locked away, this ill-omened implement is said to resonate with the Cosmic Serpent’s own dismay at the suffering of its brood during the Fall.|Troupe Master model only. Add 3 to the Strength and add 1 to the Attacks characteristics of the bearer’s melee weapons.||
AE|Guiding Presence|000009769003|25|Armoured Warhost|000000990|false|This seer is closely attuned to their craftworld’s vehicles. Communicating with the souls inhabiting hull‑mounted spirit stones can sharpen the tactical awareness of spirits and crew.|AELDARI PSYKER model only. At the start of your Shooting phase, select one visible friendly AELDARI VEHICLE unit within 6" of this model. That <span class="kwb">VEHICLE</span> unit’s ranged attacks have +1 to hit rolls.||
AE|Alacritous Assault|000010699003|20|Eldritch Raiders|000001135|false|The key to any raid is the shock of the opening strike. Anhrathe warriors strike at breakneck speed, power swords and boarding hooks finding gaps in enemy armour and inflicting devastating wounds.|Anhrathe unit only. Melee weapons equipped by models in this unit have the [LANCE] ability.||
AE|Shieldmaster|000009325003|0|Khaine’s Arrow|000000919|false|This warrior exploits every detail of their environment to stave off pursuing or encircling foes.|Once per turn, in your Movement phase, after the bearer has moved, you can close one open Hatchway it moved through this phase (this can be done in addition to operating a Hatchway using the Unerring Strike Detachment rule).||
AE|Rallying Cry|000009334003|0|Protector Host|000000920|false|With well-chosen inspirational words, this war leader swiftly mobilises the Aeldari defence forces to protect their vessel.|In the Deploy Armies step, when the bearer is set up in an Entry Zone, you can set up two friendly GUARDiANS units within that Entry Zone instead of any other units.||
AE|Assassins' Eye|000011048003|15|Path of the Outcast|000001202|true|Having trodden the Path of the Outcast for so long that they risk becoming trapped upon it, these snipers have honed their talents until they can pinpoint eye lenses, armour seals and other weaknesses to fell the toughest foes.|RANGERS/SHROUD RUNNERS unit only. This unit’s ranged attacks that target a <span class="kwb">CHARACTER</span> unit have +1 <b>AP</b>.||
AE|Mirage Field|000009903003|25|Windrider Host|000001018|false|This field generator surrounds its bearer with contradictory sensor ghosts and split-second illusions that make them incredibly challenging to target, particularly when moving at speed.|Asuryani Mounted model only. Each time an attack targets the bearer’s unit, subtract 1 from the Hit roll.||
AE|Timeless Strategist|000009899003|15|Warhost|000001017|false|This ancient Aeldari war leader has commanded armies for the entire lifetimes of the younger mortal species. Their mastery of the swift, decisive and reactive strategy is second to none.|Asuryani model only. At the start of the battle round, if the bearer is on the battlefield (or any Transport it is embarked within is on the battlefield), you receive 1 additional Battle Focus token.||
